WG,1) Wage Grade
WG,2) Working Group
WGI,Within-Grade Increase
WH,White House
WHCA,White House Communications Agency
WHMO,White House Military Office
WHO,World Health Organization
WHS,Washington Headquarters Services
WHSR,White House Situation Room
WIMS,Weather Information Management System
WIN,WWMCCS Intercomputer Network
WITS,Washington Interagency Telecommunications System
WMD,1) Weapon(s) of Mass Destruction
WMD,2) Water Management District
WMO,World Meteorological Organization
WO,1) Work Order
WO,2) Warrant Officer
WORM,Write Once - Read Many
WP,1) Word Processing
WP,2) White Phosphorus
WPS,1) Water Purification System
WPS,2) Word Processing System
WRDA,Water Resources Development Act
WRIST,Weather Radar Identification of Severe Thunderstorms
WRM,War Reserve Material
WSR,Weather Surveillance Radar
WSSPC,Western States Seismic Policy Council
WTC,World Trade Center
WWU,Watch and Warning Unit
WWW,World Wide Web
WYO,Write Your Own (Insurance)
WYSIWYG,What You See Is What You Get
YCC,Youth Conservation Corps
YLD,1) Yield
YLD,2) Young Lawyers Division (ABA)
ZBB,Zero-Based Budgeting
ZECP,Zone Emergency Communications Planner
ZFP,Zone Forecast Product
ZONE A,Special Flood Hazard Area inundated by the 100-year flood; base flood elevations are not determined
ZONE A1 to A30,Special Flood Hazard Area inundated by the 100-year flood; base flood elevations are determined
ZONE AE,Special Flood Hazard Area inundated by the 100-year flood; base flood elevations are determined
ZONE AH,Special Flood Hazard Area inundated by the 100-year flood; flood depths of 1 to 3 feet (usually areas of ponding); base flood elevations are determined
ZONE AO,Special Flood Hazard Area inundated by the 100-year flood; with flood depths of 1 to 3 feet (usually sheet flow on the sloping terrain); average depths are determined.  For areas of alluvial fan flooding, velocities are also determined
ZONE AR,Special Flood Hazard Area that results from the decertification of a previously accredited flood protection system that is in the process of being restored to provide a 100-year or greater level of flood protection
ZONE A99,Special Flood Hazard Area inundated by the 100-year flood to be protected from the 100-year flood by a Federal flood protection system under construction;  base flood elevations are not determined
ZONE B,Area of 500-year flood; area subject to the 100-year flood with average depths of less than 1 foot or with contributing drainage area less than one square mile; and areas protected by levees from the base flood
ZONE C,Area determined to be outside the 500-year floodplain
ZONE D,Area in which flood hazards are undetermined
ZONE V,Special Flood Hazard Area inundated by the 100-year flood; coastal floods with velocity hazards (wave action); base flood elevations are not determined
ZONE VE,Special Flood Hazard Area inundated by the 100-year flood; coastal floods with velocity hazards (wave action); base flood elevations are determined
ZONE V1 to V30,Special Flood Hazard Area inundated by the 100-year flood; coastal floods with velocity hazards (wave action); base flood elevations are determined
ZONE X,If unshaded:  Area determined to be outside the 500-year floodplain
ZONE X,If shaded: Area of 500-year flood; area subject to the 100-year flood with average depths of less than 1 foot or with contributing drainage area less than one square mile; and areas protected by levees from the base flood
Zr,Zirconium (symbol for)
ZULU,Greenwich Mean Time
ZWA,Zonal Wind Anomaly
AAMS,Automated Acquisition Management System
ACF,Area Cost Factor
ACQ,Acquisition 
ADR,Alternative Dispute Resolution 
AET,Advanced Evaluation Team
AOD,Acquisition Operations Division
APFS,Acquisition Planning Forecast System
APO,Accountable Property Office
AQAS,Quality Assurance Specialist
AQSP,Acquisition Business Specialist
ARPA,Archaeological Resources Protection Act
BCA,Benefit-Cost Analysis
BRIC,Building Resilient Infrastructure and Communities
C&E,Coach and Evaluator
CEED,Cadre Enrichment Education and Development Branch
CLIN,Contract Line Item
CO,Contracting Officer
COR,Contracting Officer’s Representative
CPARS,Contractor Performance Assessment Reporting System
CPCB,Community Building Capacity Building
CPFF,Cost Plus Fixed Fee
CRMG,Contracting Manager
CRSP,Contracting Specialist
D&B,Dun and Bradstreet
DCDG,Disaster Contracting Desk Guide
DD,Damaged Dwelling
DFTO,Disaster Field Training Operations
DISP,Data Integration Specialist
DUNS,Data Universal Numbering System
DVI,Digital Video Interface
ECAPS,Enterprise Coordination and Approval Processing System
ECFS,Electronic Contract File System
EDM,Enterprise Data Management
EDW,Enterprise Data Warehouse
EGS,Emergency Group Shelter
EHAD,Environmental and Historic Preservation Advisor
EHMG,Environmental and Historic Preservation Manager
EHP,Environmental and Historic Preservation
ELE,Experiential Learning Environment
ELO,Enabling Learning Objective
EMI,Emergency Management Institute
EMIS,EHP Management Information System 
ENSP,EHP Environmental Specialist
EO,Executive Order
EPA,Environmental Protection Agency
ESA,Endangered Species Act
EVMS,Earned Value Management System
EXEC,Executive Specialist
FAPIIS,Federal Awardee Performance and Integrity Information System
FBO,Federal Business Opportunities
FDRC,Federal Disaster Recovery Coordinator
FF,FEMA Form
FFC,FEMA Finance Center
FFP,Firm Fixed Price
FID,Federal Insurance Directorate
FIWA,FEMA Incident Workforce Academy
FLDR,Field Leadership
FM&I,Floodplain Management and Insurance
FPDS,Federal Procurement Data System
FPDS-NG,Federal Procurement Data System – Next Generation
FPI,Federal Prison Industries
FQS,FEMA Qualification System 
GFP,Government Furnished Property
GPD,Grant Programs Directorate
GPE,Governmentwide Point of Entry
GSAM,General Services Acquisition Manual
GWAC,Government-Wide Acquisition Contract
HCA,Head of Contracting Activities
HDMI,High-Definition Multimedia Interface
HENTF,Heritage Emergency National Task Force
HMA,Hazard Mitigation Assistance
HMBD,Hazard Mitigation Branch Director
HMDWW,Hazard Mitigation Disaster Workforce Website
HMFOG,Hazard Mitigation Field Operations Guide
HMMC,Hazard Mitigation Management Coordinator
HPA,Hazard Performance and Analysis
HSAM,Homeland Security Acquisition Manual
HSAR,Homeland Security Acquisition Regulations
HSIN,Homeland Security Information Network
HSSP,Historic Preservation Specialist
IAE,Integrated Award Environment
IG,Instructor Guide
IGCE,Independent Government Cost Estimate
IGSA,Intergovernmental Service Agreement
ILT,Instructor-Led Training
IM,Incident Management 
IMRD,Information Management and Requirements Division
IPERIA,Improper Payments Elimination And Recovery Improvement Act
J&A,Justification and Approval
JFO,Joint Field Office
LAS,Loss Avoidance Study
LPTA,Lowest Price Technically Acceptable
MAPS,Master Acquisition Planning Schedule 
MHSP,Mobile Home Specialist
MHUL,Manufactured Housing Unit Leader
NAGPRA,Native American Graves Protection and Repatriation Act 
NAICS,North American Industry Classification System
NATIONAL REGISTER,National Register of Historic Places
NDRF,National Disaster Recovery Framework
NDRS,National Disaster Recovery Support
NDSP,National Dam Safety Program
NHL,National Historic Landmarks 
NHO,Native Hawaiian Organizations 
NHPA,National Historic Preservation Act
OCFO,Office of the Chief Financial Officer
OEHP,Office of Environmental Planning And Historic Preservation
OER,Office of Equal Rights
OF,Optional Form
OTL,Off the Lot
PDM,Pre-Disaster Mitigation Grant Program
PFMG,Portfolio Manager
PG,Participant Guide
PII,Personally Identifiable Information
PKEMRA,Post-Katrina Emergency Management Reform Act of 2006
POP,Period of Performance
PPT,PowerPoint 
PQS,Professional Qualification Standards
PRISM,Procurement Request Information System Management
PROC,Procurement Unit Leader
PRSP,Procurement Specialist
PSC,Product or Service Code
PTB,Position Task Book
PWS,Performance Work Statement
Q&A,Question and Answer
QASP,Quality Assurance Surveillance Plan
RCO,Regional Contracting Officer
REO,Regional Environmental Officer
RFQ,Request for Quote
RISKMAP,Risk Mapping, Assessment, And Planning
RMD,Risk Management Directorate
RRCC,Regional Response Coordination Center
RSF,Recovery Support Function
RSM,Recovery Scoping Meeting
RSOI,Reception, Staging, Onward Movement, And Integration
SAM,System for Award Management
SAMS,Sunflower Asset Management System
SBA,Small Business Administration
SDRC,State Disaster Recovery Coordinator
SLTT,State, Local, Territorial, Tribal
SOO,Statement of Objectives
SRIA,Sandy Recovery Improvement Act
SS,Steady-State
SSEB,Source Selection Evaluation Board
SSP,Source Selection Plan
SSPA,Selected Service Performance Areas
T&M,Time and Materials
T/C,Trainee/Candidate
TASP,Support Specialist
THPO,Tribal Historic Preservation Officer
TLO,Terminal Learning Objective
TO,Task Order
TRSP,Training Specialist
TTHU,Transportable Temporary Housing Unit
UFAD,Unified Federal Review Advisor
UFAS,United Federal Accessibility Standards
UFR,Unified Federal Review
WDD,Workforce Development Division
